iso2,date,date,loansPnfs_yoy,resPropPrice,cpi_yoy,fx,totalCreditPnfs2GDP,totalCreditPnfsLCY,dsrPnfs,dsrHousehold,dsrNfc,policyRate,spotRate10year,EAtermSpread,spotRate2year,bankCreditPnfs,UStermSpread,financialStressIndex,financialStressDummy,month
LV,1989Q2,1989-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1989-05
LV,1989Q3,1989-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1989-08
LV,1989Q4,1989-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1989-11
LV,1990Q1,1990-01-31 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1990-02
LV,1990Q2,1990-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1990-05
LV,1990Q3,1990-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1990-08
LV,1990Q4,1990-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1990-11
LV,1991Q1,1991-01-31 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1991-02
LV,1991Q2,1991-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1991-05
LV,1991Q3,1991-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1991-08
LV,1991Q4,1991-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1991-11
LV,1992Q1,1992-03-02 21:00:00.000000000,,,508.6088866666667,0.7373938108108108,,,,,,,,,,,,,0.0,1992-02
LV,1992Q2,1992-05-15 19:12:00.000000000,,,720.3498106666666,0.8798231607142857,,,,,,,,,,,,,0.0,1992-05
LV,1992Q3,1992-08-15 06:48:21.492537344,,,1098.1686936666667,1.0240001515151513,,,,,,,,,,,,,0.0,1992-07
LV,1992Q4,1992-11-15 16:07:09.850746240,,,1272.0863416666668,1.1689511846153846,,,,,,,,,,,,,0.0,1992-11
LV,1993Q1,1993-02-14 21:45:00.000000000,,,397.70291533333335,1.1257313333333334,,,,,,,,,,,,,0.0,1993-02
LV,1993Q2,1993-05-15 23:16:21.818181760,,,185.701904,0.9384495901639344,,,,,,,,,,,,,0.0,1993-05
LV,1993Q3,1993-08-15 16:07:09.850746240,,,85.07367466666666,0.9063656515151515,,,,,,,,,,,,,0.0,1993-08
LV,1993Q4,1993-11-16 06:54:32.727272704,,,34.03631266666667,0.8607516515151515,,,,,,,,,,,,,0.0,1993-11
LV,1994Q1,1994-02-14 14:46:09.230769280,,,34.553036999999996,0.8246433125,,,,,,,,,,,,,0.0,1994-02
LV,1994Q2,1994-05-16 08:43:38.181818240,,,37.691234666666666,0.8039927049180328,,,,,,,,,,,,,0.0,1994-05
LV,1994Q3,1994-08-16 06:54:32.727272704,,,40.92869733333333,0.7803591515151515,,,,,,,,,,,,,0.0,1994-08
LV,1994Q4,1994-11-15 07:16:21.818181760,,,31.33275233333333,0.775776796875,,,,,,,,,,,,,0.0,1994-11
LV,1995Q1,1995-02-14 07:38:10.909090944,,,26.01392,0.7626814307692307,,,,,,,,,,,,,0.0,1995-02
LV,1995Q2,1995-05-16 07:16:21.818181760,,,26.45556666666667,0.7270402166666667,,,,,,,,,,,,,0.0,1995-05
LV,1995Q3,1995-08-15 07:16:21.818181760,,,23.941264333333333,0.7498754,,,,,,,,,,,,,0.0,1995-07
LV,1995Q4,1995-11-14 07:38:10.909090944,,,23.727211333333333,0.7618463015873016,,,,,,,,,,,,,0.0,1995-10
LV,1996Q1,1996-02-14 00:00:00.000000000,,,21.620549666666665,0.7762654375,,,,,,,,,,,,,0.0,1996-01
LV,1996Q2,1996-05-15 06:10:54.545454592,,,17.858947,0.7868243333333333,,,,,,,,,,,,,0.0,1996-04
LV,1996Q3,1996-08-14 23:17:00.895522432,,,17.10545666666667,0.7835428153846155,,,,,,,,,,,,,0.0,1996-07
LV,1996Q4,1996-11-15 08:14:19.701492480,,,14.399636666666666,0.7881819375,,,,,,,,,,,,,0.0,1996-11
LV,1997Q1,1997-02-14 02:54:32.727272704,,,9.955758000000001,0.8160751967213115,,,,,,,,,,,,,0.0,1997-01
LV,1997Q2,1997-05-15 15:38:10.909090944,,,8.455994666666667,0.8231313064516129,,,,,,,,,,,,,0.0,1997-05
LV,1997Q3,1997-08-15 02:32:43.636363648,,,8.13556,0.8337153538461539,,,,,,,,,,,,,0.0,1997-07
LV,1997Q4,1997-11-15 06:48:21.492537344,,,7.349231333333333,0.83278021875,,,,,,,,,,,,,0.0,1997-11
LV,1998Q1,1998-02-14 12:21:49.090909056,,,6.155926666666666,0.8452987301587301,,,,,,,,,,,,,0.0,1998-02
LV,1998Q2,1998-05-15 19:12:00.000000000,,,5.783487,0.8491462,,,,,,,,,,,,,0.0,1998-05
LV,1998Q3,1998-08-15 06:48:21.492537344,,,3.906417,0.8490879545454546,,,,,,,,,,,,,0.0,1998-07
LV,1998Q4,1998-11-15 16:07:09.850746240,,,2.808486,0.8133575076923076,,,,,,,,,,,,,0.0,1998-11
LV,1999Q1,1999-02-14 21:45:00.000000000,,,2.5397506666666665,0.8231958412698412,,,,,,,,,,,,,0.0,1999-02
LV,1999Q2,1999-05-15 23:16:21.818181760,,,1.7592489999999998,0.844651923076923,,,,,,,,,,,,,0.0,1999-05
LV,1999Q3,1999-08-15 16:07:09.850746240,,,2.0725383333333336,0.8439748181818182,,,,,,,,,,,,,0.0,1999-08
LV,1999Q4,1999-11-16 06:54:32.727272704,,,3.111948,0.8299905692307693,,,,,,,,,,,,,0.0,1999-11
LV,2000Q1,2000-02-15 07:16:21.818181760,,,3.25389,0.8422881846153846,,,,,,,,,,,,,0.0,2000-02
LV,2000Q2,2000-05-16 07:16:21.818181760,,,3.0499206666666665,0.8537748870967742,,,,,,,,,,,,,0.0,2000-05
LV,2000Q3,2000-08-15 07:16:21.818181760,,,2.4903933333333335,0.8653009692307693,,,,,,,,,,,,,0.0,2000-07
LV,2000Q4,2000-11-14 07:38:10.909090944,,,1.7891603333333332,0.889002126984127,,,,,,,,,,,,,0.0,2000-10
LV,2001Q1,2001-02-14 00:00:00.000000000,,,1.1298426666666666,0.882669890625,,,,,,,,,,,,,0.0,2001-01
LV,2001Q2,2001-05-15 07:38:10.909090944,,,2.3962903333333334,0.8988832903225806,,,,,,,,,,,,,0.0,2001-04
LV,2001Q3,2001-08-14 13:58:12.537313408,,,3.267742,0.8915681076923077,,,,,,,,,,,,,0.0,2001-07
LV,2001Q4,2001-11-14 22:55:31.343283584,,,3.1884986666666664,0.8871693968253969,,,,,,,,,,,,,0.0,2001-10
LV,2002Q1,2002-02-13 16:30:00.000000000,,,3.304134,0.9072812258064515,,,,,,,,,,,,,0.0,2002-01
LV,2002Q2,2002-05-15 06:10:54.545454592,,,1.9424256666666666,0.8858256031746031,,,,,,,,,,,,,0.0,2002-04
LV,2002Q3,2002-08-14 23:17:00.895522432,,,0.9637386666666666,0.8564806363636364,,,,,,,,,,,,,0.0,2002-07
LV,2002Q4,2002-11-15 08:14:19.701492480,,,1.5484036666666665,0.854765640625,,,,,,,,,,,,,0.0,2002-11
LV,2003Q1,2003-02-14 02:54:32.727272704,,,1.903803,0.8255847777777777,,,,,,,,,,,,,0.0,2003-01
LV,2003Q2,2003-05-15 15:38:10.909090944,,,2.891867333333334,0.8076605161290323,,,,,,,,,,,,,0.0,2003-05
LV,2003Q3,2003-08-15 02:32:43.636363648,,,3.4715236666666667,0.8121380151515152,,,,,,,,,,,,,0.0,2003-07
LV,2003Q4,2003-11-15 06:48:21.492537344,,,3.4966876666666664,0.781458421875,,,,,,,,,,,,,0.0,2003-11
LV,2004Q1,2004-02-14 23:38:10.909090944,,,4.332681666666667,0.758869,,,,,,,,,,,,,0.0,2004-02
LV,2004Q2,2004-05-15 23:16:21.818181760,,,5.7875923333333334,0.7728539365079365,,,,,,,,,,,,,0.0,2004-05
LV,2004Q3,2004-08-15 16:07:09.850746240,,,7.370847666666667,0.7681910606060606,,,,,,,,,,,,,0.0,2004-08
LV,2004Q4,2004-11-16 06:54:32.727272704,,,7.260721,0.7460923484848485,,,,,,,,,,,,0.0906,0.0,2004-11
LV,2005Q1,2005-02-14 14:46:09.230769280,,,6.658928,0.755519435483871,,,,,,,,,,,,0.06893333333333333,0.0,2005-02
LV,2005Q2,2005-05-16 08:43:38.181818240,,,6.530034,0.7869957076923078,,,,,,,,,,,,0.05836666666666667,0.0,2005-05
LV,2005Q3,2005-08-16 06:54:32.727272704,,,6.468559666666667,0.8119875454545454,,,,,,,,,,,,0.05246666666666666,0.0,2005-08
LV,2005Q4,2005-11-15 07:16:21.818181760,,,7.328049,0.834043875,,,,,,,,,,,,0.06523333333333334,0.0,2005-11
LV,2006Q1,2006-02-14 07:38:10.909090944,,149.1909,6.9790693333333325,0.8238259076923077,,,,,,,,,,,,0.14166666666666666,0.0,2006-02
LV,2006Q2,2006-05-16 07:16:21.818181760,,161.6375,6.330470333333333,0.7873820322580646,,,,,,,,,,,,0.0943,0.0,2006-05
LV,2006Q3,2006-08-15 07:16:21.818181888,,176.2428,6.568588666666667,0.7771997538461538,,,,,,,,,,,,0.10483333333333333,0.0,2006-07
LV,2006Q4,2006-11-14 07:38:10.909090816,,188.6275,6.282763,0.7697159047619048,,,,,,,,,,,,0.057666666666666665,0.0,2006-10
LV,2007Q1,2007-02-14 00:00:00.000000000,,207.371,7.647896666666667,0.762484328125,,,,,,,,,,,,0.09649999999999999,0.0,2007-01
LV,2007Q2,2007-05-15 07:38:10.909090816,,207.8769,8.606522666666665,0.7373419677419355,,,,,,,,,,,,0.1671,0.0,2007-04
LV,2007Q3,2007-08-14 13:58:12.537313536,,218.0919,10.313404666666665,0.7238486461538461,,,,,,,,,,,,0.0678,0.0,2007-07
LV,2007Q4,2007-11-14 22:55:31.343283456,,204.3795,13.649966666666666,0.688290734375,,,,,,,,,,,,0.07583333333333334,0.0,2007-10
LV,2008Q1,2008-02-14 15:16:21.818181888,,207.866,16.398928666666666,0.6629950967741935,,,,,,,,,,,,0.1516,0.0,2008-01
LV,2008Q2,2008-05-15 15:38:10.909090816,,196.5136,17.699266666666666,0.63738653125,,,,,,,,,,,,0.08306666666666666,0.0,2008-05
LV,2008Q3,2008-08-15 02:32:43.636363520,,181.2243,15.765058666666667,0.6671872121212121,,,,,,,,,,,,0.05933333333333333,0.0,2008-07
LV,2008Q4,2008-11-15 06:48:21.492537344,,150.0413,12.036665,0.76678934375,,,,,,,,,,,,0.11833333333333333,0.0,2008-11
LV,2009Q1,2009-02-14 12:21:49.090909184,,119.9556,9.218697666666666,0.7716672222222222,,,,,,,,,,,,0.23466666666666666,0.6666666666666666,2009-02
LV,2009Q2,2009-05-15 19:12:00.000000000,,108.3479,4.748216333333333,0.7380974677419354,,,,,,,,,,,,0.2834666666666667,1.0,2009-05
LV,2009Q3,2009-08-15 06:48:21.492537344,,108.637,1.6022913333333333,0.6984565606060605,,,,,,,,,,,,0.36823333333333336,1.0,2009-07
LV,2009Q4,2009-11-15 16:07:09.850746368,,107.2214,-1.0681373333333333,0.6821871384615384,,,,,,,,,,,,0.4499,1.0,2009-11
LV,2010Q1,2010-02-14 21:45:00.000000000,,98.8691,-3.747049333333333,0.7295841111111111,,,,,,,,,,,,0.5087333333333334,1.0,2010-02
LV,2010Q2,2010-05-15 23:16:21.818181888,,97.9777,-2.1362419999999998,0.7939237936507936,,,,,,,,,,,,0.3334,1.0,2010-05
LV,2010Q3,2010-08-15 16:07:09.850746368,,100.3866,-0.137607,0.7816031363636364,,,,,,,,,,,,0.2587333333333333,1.0,2010-08
LV,2010Q4,2010-11-16 06:54:32.727272704,,102.7311,1.8190173333333333,0.7437207424242425,,,,,,,,,,,,0.14626666666666666,0.3333333333333333,2010-11
LV,2011Q1,2011-02-14 14:46:09.230769152,,105.3416,3.9689506666666667,0.73350128125,,,,,,,,,,,,0.07896666666666667,0.0,2011-02
LV,2011Q2,2011-05-16 08:43:38.181818112,,105.0432,4.7629410000000005,0.7013868571428571,,,,,,,,,,,,0.049999999999999996,0.0,2011-05
LV,2011Q3,2011-08-16 06:54:32.727272704,,108.5327,4.539252666666667,0.7147482878787879,,,,,,,,,,,,0.07356666666666667,0.0,2011-08
LV,2011Q4,2011-11-15 07:16:21.818181888,,104.2682,4.203106666666667,0.740920265625,,,,,,,,,,,,0.0715,0.0,2011-11
LV,2012Q1,2012-02-14 07:38:10.909090816,,104.4883,3.424754333333333,0.7583725846153846,,,,,,,,,,,,0.07793333333333334,0.0,2012-01
LV,2012Q2,2012-05-15 07:38:10.909090816,,104.7489,2.293822,0.7754955806451612,,,,,,,,,,,,0.03833333333333333,0.0,2012-04
LV,2012Q3,2012-08-14 13:58:12.537313536,,108.0594,1.745353,0.7927799846153846,,,,,,,,,,,,0.04986666666666667,0.0,2012-07
LV,2012Q4,2012-11-14 22:55:31.343283456,,108.8933,1.5896823333333334,0.7641378125,,,,,,,,,,,,0.032,0.0,2012-10
LV,2013Q1,2013-02-13 16:30:00.000000000,,109.0998,0.3789993333333333,0.7539772903225807,,,,,,,,,,,,0.04633333333333334,0.0,2013-01
LV,2013Q2,2013-05-15 06:10:54.545454592,,113.1035,-0.10830499999999998,0.763518746031746,,,,,,,,,,,,0.05263333333333333,0.0,2013-04
LV,2013Q3,2013-08-14 23:17:00.895522304,,115.1345,-0.09061266666666667,0.755024196969697,,,,,,,,,,,,0.0419,0.0,2013-07
LV,2013Q4,2013-11-14 02:35:04.615384576,,118.1716,-0.2900993333333333,0.73477040625,,,,,,,,,,,,0.029833333333333333,0.0,2013-10
LV,2014Q1,2014-02-14 02:54:32.727272704,,120.1441,0.38841166666666666,0.7301742063492064,,,,,,,,,,,,0.05963333333333334,0.0,2014-01
LV,2014Q2,2014-05-16 11:15:00.000000000,,121.0395,0.6682406666666667,0.7294087903225807,,,,,,,,,,,,0.06496666666666666,0.0,2014-05
LV,2014Q3,2014-08-15 02:32:43.636363520,,126.5638,0.6888576666666667,0.7547542272727272,,,,,,,,,,,,0.09056666666666667,0.0,2014-07
LV,2014Q4,2014-11-14 01:06:27.692307712,,112.2497,0.5724853333333334,0.8002615937499999,,,,,,,,,,,,0.06456666666666667,0.0,2014-10
LV,2015Q1,2015-02-14 12:21:49.090909184,,112.3038,-0.011460333333333331,0.8889960952380952,,,,,,,,,,,,0.11256666666666666,0.0,2015-02
LV,2015Q2,2015-05-17 02:40:00.000000000,,114.5402,0.7937943333333334,0.9051672419354838,,,,,,,,,,,,0.07093333333333333,0.0,2015-05
LV,2015Q3,2015-08-15 06:48:21.492537344,,116.5211,0.016391000000000006,0.8997335454545454,,,,,,,,,,,,0.12560000000000002,0.0,2015-07
LV,2015Q4,2015-11-15 01:49:05.454545408,,119.5183,0.09295966666666666,0.9134753384615385,,,,,,,,,,,,0.05856666666666666,0.0,2015-11
LV,2016Q1,2016-02-14 08:00:00.000000000,,120.8222,-0.4416933333333333,0.9076488870967742,,,,,,,,,,,,0.08339999999999999,0.0,2016-02
LV,2016Q2,2016-05-16 08:43:38.181818112,,126.2686,-0.70763,0.8856446461538461,,,,,,,,,,,,0.0489,0.0,2016-05
LV,2016Q3,2016-08-16 06:54:32.727272704,,127.4295,0.22112833333333334,0.8956105909090909,,,,,,,,,,,,0.0362,0.0,2016-08
LV,2016Q4,2016-11-14 16:14:46.153846272,,126.9249,1.4732393333333331,0.927317078125,,,,,,,,,,,,0.04243333333333333,,2016-10
LV,2017Q1,2017-02-14 07:38:10.909090816,,127.9683,3.1817043333333337,0.9392336923076923,,,,,,,,,,,,0.040600000000000004,,2017-02
LV,2017Q2,2017-05-17 06:22:30.000000000,,133.6761,3.086713,0.9077415967741935,,,,,,,,,,,,0.08196666666666667,,2017-05
LV,2017Q3,2017-08-15 07:16:21.818181888,,134.7492,2.8818886666666668,0.8515865692307693,,,,,,,,,,,,0.05946666666666667,,2017-07
LV,2017Q4,2017-11-13 00:45:00.000000000,,133.5694,2.5584953333333336,0.8493925238095239,,,,,,,,,,,,0.0595,,2017-10
LV,2018Q1,2018-02-13 07:30:00.000000000,,139.77,2.0077166666666666,0.8136209365079365,,,,,,,,,,,,0.12226666666666668,,2018-01
LV,2018Q2,2018-05-15 23:37:50.769230848,,141.9375,2.358864666666667,0.8397209047619048,,,,,,,,,,,,0.14053333333333334,,2018-05
LV,2018Q3,2018-08-14 13:58:12.537313536,,140.4202,2.871862333333333,0.8599860461538462,,,,,,,,,,,,0.16269999999999998,,2018-07
LV,2018Q4,2018-11-13 16:59:04.615384576,,144.165,2.9007653333333336,0.876153328125,,,,,,,,,,,,0.0949,,2018-10
LV,2019Q1,2019-02-13 16:30:00.000000000,,144.5069,2.8833100000000003,0.8804931904761905,,,,,,,,,,,,0.06643333333333333,,2019-01
LV,2019Q2,2019-05-16 00:45:00.000000000,,148.3204,3.273369666666667,0.8899491129032258,,,,,,,,,,,,0.06713333333333334,,2019-05
LV,2019Q3,2019-08-14 23:17:00.895522304,,153.7351,2.896419,0.8994067272727273,,,,,,,,,,,,0.1067,,2019-07
LV,2019Q4,2019-11-14 02:35:04.615384576,,153.5184,2.21731,0.9032881875,,,,,,,,,,,,0.09013333333333333,,2019-10
LV,2020Q1,2020-02-14 19:42:05.373134336,,154.1509,1.9497306666666667,0.907079546875,,,,,,,,,,,,0.1988,,2020-02
LV,2020Q2,2020-05-16 21:20:00.000000000,,151.1813,-0.4184753333333333,0.9081981612903226,,,,,,,,,,,,0.21203333333333332,,2020-05
LV,2020Q3,2020-08-15 06:48:21.492537344,,156.4186,-0.01649400000000001,0.8557736818181818,,,,,,,,,,,,0.07806666666666667,,2020-07
LV,2020Q4,2020-11-15 01:49:05.454545408,,157.9013,-0.605239,0.8384971076923078,,,,,,,,,,,,0.06506666666666666,,2020-11
LV,2021Q1,2021-02-14 21:45:00.000000000,,158.7723,-0.11790166666666668,0.8300923492063491,,,,,,,,,,,,0.09983333333333333,,2021-02
LV,2021Q2,2021-05-17 07:07:30.000000000,,165.6265,2.3243096666666667,0.8293817619047619,,,,,,,,,,,,0.06786666666666667,,2021-05
LV,2021Q3,2021-08-15 16:07:09.850746368,,169.3839,3.793814,0.8483468181818182,,,,,,,,,,,,0.05996666666666667,,2021-08
LV,2021Q4,2021-11-16 06:54:32.727272704,,171.1556,7.140305666666666,0.8746319242424242,,,,,,,,,,,,0.06663333333333334,,2021-11
LV,2022Q1,2022-02-14 14:46:09.230769152,,170.6452,9.219810666666666,0.891717171875,,,,,,,,,,,,0.24326666666666666,,2022-02
LV,2022Q2,2022-05-17 07:07:30.000000000,,165.5111,16.397617,0.9395009365079364,,,,,,,,,,,,0.29846666666666666,,2022-05
LV,2022Q3,2022-08-16 06:54:32.727272704,,158.0525,21.742241333333336,0.9933987424242424,,,,,,,,,,,,0.2297,,2022-08
LV,2022Q4,2022-11-14 16:14:46.153846272,,153.0569,21.476783333333334,0.980986203125,,,,,,,,,,,,0.1749333333333333,,2022-10
LV,2023Q1,2023-02-14 07:38:10.909090816,,151.0141,19.667196666666666,0.9320697230769232,,,,,,,,,,,,0.15386666666666668,,2023-02
LV,2023Q2,2023-05-17 11:37:30.000000000,,156.2158,11.721545999999998,0.9186344677419355,,,,,,,,,,,,0.32726666666666665,,2023-05
LV,2023Q3,2023-08-15 07:16:21.818181888,,155.0244,5.039678666666667,0.9189894153846154,,,,,,,,,,,,0.36800000000000005,,2023-07
LV,2023Q4,2023-11-13 00:45:00.000000000,,152.7915,1.2112466666666666,0.9303874285714285,,,,,,,,,,,,0.31503333333333333,,2023-10
LV,2024Q1,2024-02-13 07:30:00.000000000,,,0.7575393333333333,0.9210218253968254,,,,,,,,,,,,0.28986666666666666,,2024-01
LV,2024Q2,2024-05-03 21:00:00.000000000,,,1.06748,0.9278103617021276,,,,,,,,,,,,0.1291,,2024-04
MT,1964Q1,1964-03-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1964-03
MT,1964Q2,1964-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1964-05
MT,1964Q3,1964-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1964-08
MT,1964Q4,1964-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1964-11
MT,1965Q1,1965-01-31 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1965-02
MT,1965Q2,1965-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1965-05
MT,1965Q3,1965-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1965-08
MT,1965Q4,1965-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1965-11
MT,1966Q1,1966-01-31 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1966-02
MT,1966Q2,1966-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1966-05
MT,1966Q3,1966-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1966-08
MT,1966Q4,1966-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1966-11
MT,1967Q1,1967-01-31 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1967-02
MT,1967Q2,1967-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1967-05
MT,1967Q3,1967-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1967-08
MT,1967Q4,1967-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1967-11
MT,1968Q1,1968-01-31 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1968-02
MT,1968Q2,1968-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1968-05
MT,1968Q3,1968-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1968-08
MT,1968Q4,1968-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1968-11
MT,1969Q1,1969-01-31 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1969-02
MT,1969Q2,1969-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1969-05
MT,1969Q3,1969-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1969-08
MT,1969Q4,1969-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1969-11
MT,1970Q1,1970-01-31 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1970-02
MT,1970Q2,1970-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1970-05
MT,1970Q3,1970-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1970-08
MT,1970Q4,1970-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1970-11
MT,1971Q1,1971-01-31 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1971-02
MT,1971Q2,1971-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1971-05
MT,1971Q3,1971-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1971-08
MT,1971Q4,1971-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1971-11
MT,1972Q1,1972-01-31 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1972-02
MT,1972Q2,1972-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1972-05
MT,1972Q3,1972-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1972-08
MT,1972Q4,1972-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1972-11
MT,1973Q1,1973-01-31 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1973-02
MT,1973Q2,1973-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1973-05
MT,1973Q3,1973-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1973-08
MT,1973Q4,1973-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1973-11
MT,1974Q1,1974-01-31 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1974-02
MT,1974Q2,1974-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1974-05
MT,1974Q3,1974-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1974-08
MT,1974Q4,1974-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1974-11
MT,1975Q1,1975-01-31 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1975-02
MT,1975Q2,1975-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1975-05
MT,1975Q3,1975-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1975-08
MT,1975Q4,1975-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1975-11
MT,1976Q1,1976-01-31 08:00:00.000000000,,,1.344532,,,,,,,,,,,,,,0.0,1976-02
MT,1976Q2,1976-05-01 08:00:00.000000000,,,0.076403,,,,,,,,,,,,,,0.0,1976-05
MT,1976Q3,1976-08-01 00:00:00.000000000,,,-0.0983,,,,,,,,,,,,,,0.0,1976-08
MT,1976Q4,1976-10-31 16:00:00.000000000,,,0.9878896666666668,,,,,,,,,,,,,,0.0,1976-11
MT,1977Q1,1977-01-31 00:00:00.000000000,,,6.195094,,,,,,,,,,,,,,0.0,1977-02
MT,1977Q2,1977-05-01 08:00:00.000000000,,,10.14595,,,,,,,,,,,,,,0.0,1977-05
MT,1977Q3,1977-08-01 00:00:00.000000000,,,11.686424666666667,,,,,,,,,,,,,,0.0,1977-08
MT,1977Q4,1977-10-31 16:00:00.000000000,,,11.992476333333334,,,,,,,,,,,,,,0.0,1977-11
MT,1978Q1,1978-01-31 00:00:00.000000000,,,7.778383333333333,,,,,,,,,,,,,,0.0,1978-02
MT,1978Q2,1978-05-01 08:00:00.000000000,,,4.759889666666667,,,,,,,,,,,,,,0.0,1978-05
MT,1978Q3,1978-08-01 00:00:00.000000000,,,3.3899209999999997,,,,,,,,,,,,,,0.0,1978-08
MT,1978Q4,1978-10-31 16:00:00.000000000,,,3.166733666666667,,,,,,,,,,,,,,0.0,1978-11
MT,1979Q1,1979-01-31 00:00:00.000000000,,,5.094200666666667,,,,,,,,,,,,,,0.0,1979-02
MT,1979Q2,1979-05-01 08:00:00.000000000,,,5.03311,,,,,,,,,,,,,,0.0,1979-05
MT,1979Q3,1979-08-01 00:00:00.000000000,,,6.719614,,,,,,,,,,,,,,0.0,1979-08
MT,1979Q4,1979-10-31 16:00:00.000000000,,,11.671327666666665,,,,,,,,,,,,,,0.0,1979-11
MT,1980Q1,1980-01-31 08:00:00.000000000,,,15.349012666666667,,,,,,,,,,,,,,0.0,1980-02
MT,1980Q2,1980-05-01 08:00:00.000000000,,,16.969103,,,,,,,,,,,,,,0.0,1980-05
MT,1980Q3,1980-08-01 00:00:00.000000000,,,17.049169000000003,,,,,,,,,,,,,,0.0,1980-08
MT,1980Q4,1980-10-31 16:00:00.000000000,,,13.836876666666667,,,,,,,,,,,,,,0.0,1980-11
MT,1981Q1,1981-01-31 00:00:00.000000000,,,13.116858666666666,,,,,,,,,,,,,,0.0,1981-02
MT,1981Q2,1981-05-01 08:00:00.000000000,,,12.051819333333333,,,,,,,,,,,,,,0.0,1981-05
MT,1981Q3,1981-08-01 00:00:00.000000000,,,10.992727333333335,,,,,,,,,,,,,,0.0,1981-08
MT,1981Q4,1981-10-31 16:00:00.000000000,,,9.982695999999999,,,,,,,,,,,,,,0.0,1981-11
MT,1982Q1,1982-01-31 00:00:00.000000000,,,6.461658,,,,,,,,,,,,,,0.0,1982-02
MT,1982Q2,1982-05-01 08:00:00.000000000,,,5.632935333333333,,,,,,,,,,,,,,0.0,1982-05
MT,1982Q3,1982-08-01 00:00:00.000000000,,,5.939620666666666,,,,,,,,,,,,,,0.0,1982-08
