iso2,date,date,loansPnfs_yoy,resPropPrice,cpi_yoy,fx,totalCreditPnfs2GDP,totalCreditPnfsLCY,dsrPnfs,dsrHousehold,dsrNfc,policyRate,spotRate10year,EAtermSpread,spotRate2year,bankCreditPnfs,UStermSpread,financialStressIndex,financialStressDummy,quarter
SI,2007-09,2007-09-14 19:25:42.857142784,,,3.533569,0.71974395,,,,,,,,,,,,0.1755,0.0,2007Q3
SI,2007-10,2007-10-15 15:39:07.826086912,,115.1662,5.106888,0.7029031304347827,,,,,,,,,,,,0.1402,0.0,2007Q4
SI,2007-11,2007-11-16 01:05:27.272727296,,,5.680473,0.6810775454545455,,,,,,,,,,,,0.1794,0.0,2007Q4
SI,2007-12,2007-12-15 13:05:27.272727296,,,5.65371,0.6863878947368421,,,,,,,,,,,,0.0528,0.0,2007Q4
SI,2008-01,2008-01-16 00:00:00.000000000,,115.582,6.279621,0.6794794545454546,,,,,,,,,,,,0.089,0.0,2008Q1
SI,2008-02,2008-02-15 18:17:08.571428608,,,6.532067,0.678146380952381,,,,,,,,,,,,0.0978,0.0,2008Q1
SI,2008-03,2008-03-15 13:05:27.272727296,,,6.815511,0.6441785263157895,,,,,,,,,,,,0.1792,0.0,2008Q1
SI,2008-04,2008-04-15 07:38:10.909090816,,112.3336,6.511628,0.6349443181818182,,,,,,,,,,,,0.1825,0.0,2008Q2
SI,2008-05,2008-05-16 01:05:27.272727296,,,6.436782,0.6428417142857142,,,,,,,,,,,,0.0934,0.0,2008Q2
SI,2008-06,2008-06-14 14:10:54.545454592,,,6.9874,0.6430104761904762,,,,,,,,,,,,0.1203,0.0,2008Q2
SI,2008-07,2008-07-16 00:00:00.000000000,,113.8827,6.864989,0.6341538695652175,,,,,,,,,,,,0.1201,0.0,2008Q3
SI,2008-08,2008-08-15 18:17:08.571428608,,,5.936073,0.668063,,,,,,,,,,,,0.117,0.0,2008Q3
SI,2008-09,2008-09-14 22:54:32.727272704,,,5.574516,0.6960913181818182,,,,,,,,,,,,0.1077,0.0,2008Q3
SI,2008-10,2008-10-16 08:20:52.173913088,,111.234,4.858757,0.7516209130434782,,,,,,,,,,,,0.112,0.0,2008Q4
SI,2008-11,2008-11-14 19:25:42.857142784,,,3.135498,0.78548625,,,,,,,,,,,,0.2746,1.0,2008Q4
SI,2008-12,2008-12-15 15:39:07.826086912,,,2.118172,0.7452015238095238,,,,,,,,,,,,0.4426,1.0,2008Q4
SI,2009-01,2009-01-16 01:05:27.272727296,,104.7894,1.560758,0.7557238571428572,,,,,,,,,,,,0.2041,1.0,2009Q1
SI,2009-02,2009-02-13 20:34:17.142857216,,,2.118172,0.78224275,,,,,,,,,,,,0.2679,1.0,2009Q1
SI,2009-03,2009-03-15 07:18:15.652173824,,,1.760176,0.7669627272727273,,,,,,,,,,,,0.3246,1.0,2009Q1
SI,2009-04,2009-04-15 16:21:49.090909184,,101.0682,1.091703,0.75823855,,,,,,,,,,,,0.2961,1.0,2009Q2
SI,2009-05,2009-05-15 18:17:08.571428608,,,0.647948,0.7328051,,,,,,,,,,,,0.4242,1.0,2009Q2
SI,2009-06,2009-06-14 22:54:32.727272704,,,0.321199,0.7135032272727273,,,,,,,,,,,,0.4839,1.0,2009Q2
SI,2009-07,2009-07-16 08:20:52.173913088,,99.7494,-0.642398,0.7098851304347826,,,,,,,,,,,,0.4504,1.0,2009Q3
SI,2009-08,2009-08-15 13:05:27.272727296,,,0.107759,0.7009002857142858,,,,,,,,,,,,0.2093,1.0,2009Q3
SI,2009-09,2009-09-15 07:38:10.909090816,,,-0.107759,0.6868273636363637,,,,,,,,,,,,0.1728,1.0,2009Q3
SI,2009-10,2009-10-16 01:05:27.272727296,,101.0666,0.0,0.6749865454545454,,,,,,,,,,,,0.2554,1.0,2009Q4
SI,2009-11,2009-11-14 14:10:54.545454592,,,1.628664,0.670522380952381,,,,,,,,,,,,0.2251,1.0,2009Q4
SI,2009-12,2009-12-16 00:00:00.000000000,,,1.746725,0.6845401363636363,,,,,,,,,,,,0.3493,1.0,2009Q4
SI,2010-01,2010-01-15 18:17:08.571428608,,101.665,1.427003,0.70077955,,,,,,,,,,,,0.3929,1.0,2010Q1
SI,2010-02,2010-02-13 12:00:00.000000000,,,1.310044,0.7307653000000001,,,,,,,,,,,,0.3391,1.0,2010Q1
SI,2010-03,2010-03-15 15:39:07.826086912,,,1.405405,0.7370597826086956,,,,,,,,,,,,0.3789,1.0,2010Q1
SI,2010-04,2010-04-16 01:05:27.272727296,,100.0224,2.267819,0.74600555,,,,,,,,,,,,0.2245,1.0,2010Q2
SI,2010-05,2010-05-15 13:05:27.272727296,,,2.038627,0.7962525714285714,,,,,,,,,,,,0.4328,1.0,2010Q2
SI,2010-06,2010-06-15 07:38:10.909090816,,,1.814301,0.8191933181818182,,,,,,,,,,,,0.1986,1.0,2010Q2
SI,2010-07,2010-07-16 01:05:27.272727296,,99.0568,2.047414,0.7832860454545454,,,,,,,,,,,,0.2435,1.0,2010Q3
SI,2010-08,2010-08-15 07:18:15.652173824,,,2.260495,0.7757577727272728,,,,,,,,,,,,0.117,1.0,2010Q3
SI,2010-09,2010-09-15 16:21:49.090909184,,,1.941748,0.7657023181818182,,,,,,,,,,,,0.2515,1.0,2010Q3
SI,2010-10,2010-10-15 18:17:08.571428608,,99.2863,1.831897,0.7195775714285715,,,,,,,,,,,,0.177,1.0,2010Q4
SI,2010-11,2010-11-14 22:54:32.727272704,,,1.282051,0.7324049090909092,,,,,,,,,,,,0.1437,1.0,2010Q4
SI,2010-12,2010-12-16 08:20:52.173913088,,,1.824034,0.7564615652173913,,,,,,,,,,,,0.1477,1.0,2010Q4
SI,2011-01,2011-01-15 13:05:27.272727296,,104.057,1.839827,0.7488105714285714,,,,,,,,,,,,0.1508,1.0,2011Q1
SI,2011-02,2011-02-13 21:36:00.000000000,,,1.400862,0.7327027,,,,,,,,,,,,0.1471,1.0,2011Q1
SI,2011-03,2011-03-16 00:00:00.000000000,,,1.918977,0.7143935652173914,,,,,,,,,,,,0.1623,1.0,2011Q1
SI,2011-04,2011-04-15 18:17:08.571428608,,101.4359,1.795143,0.6925588947368421,,,,,,,,,,,,0.132,1.0,2011Q2
SI,2011-05,2011-05-15 07:18:15.652173824,,,2.208202,0.6971427727272728,,,,,,,,,,,,0.0862,1.0,2011Q2
SI,2011-06,2011-06-15 16:21:49.090909184,,,1.362683,0.6950791818181817,,,,,,,,,,,,0.1349,1.0,2011Q2
SI,2011-07,2011-07-15 18:17:08.571428608,,99.8994,0.95037,0.7011334761904762,,,,,,,,,,,,0.1939,1.0,2011Q3
SI,2011-08,2011-08-15 15:39:07.826086912,,,0.842105,0.6972305652173914,,,,,,,,,,,,0.2779,1.0,2011Q3
SI,2011-09,2011-09-16 01:05:27.272727296,,,2.010582,0.7264565909090909,,,,,,,,,,,,0.2283,1.0,2011Q3
SI,2011-10,2011-10-15 13:05:27.272727296,,98.1933,2.751323,0.7298541428571428,,,,,,,,,,,,0.2229,1.0,2011Q4
SI,2011-11,2011-11-15 07:38:10.909090816,,,2.742616,0.7378019090909091,,,,,,,,,,,,0.2293,1.0,2011Q4
SI,2011-12,2011-12-16 01:05:27.272727296,,,2.002107,0.7589415714285714,,,,,,,,,,,,0.3075,1.0,2011Q4
SI,2012-01,2012-01-15 07:18:15.652173824,,94.342,2.337938,0.7750044090909092,,,,,,,,,,,,0.336,1.0,2012Q1
SI,2012-02,2012-02-15 00:00:00.000000000,,,2.869288,0.7562635714285714,,,,,,,,,,,,0.2519,1.0,2012Q1
SI,2012-03,2012-03-16 01:05:27.272727296,,,2.301255,0.7575530454545455,,,,,,,,,,,,0.2922,1.0,2012Q1
SI,2012-04,2012-04-14 14:10:54.545454592,,93.3756,2.593361,0.7598024210526316,,,,,,,,,,,,0.282,1.0,2012Q2
SI,2012-05,2012-05-16 00:00:00.000000000,,,2.366255,0.7821652272727273,,,,,,,,,,,,0.2857,1.0,2012Q2
SI,2012-06,2012-06-15 18:17:08.571428608,,,2.275078,0.7983619047619047,,,,,,,,,,,,0.2492,1.0,2012Q2
SI,2012-07,2012-07-15 07:18:15.652173824,,91.2981,2.405858,0.8138745909090909,,,,,,,,,,,,0.2696,1.0,2012Q3
SI,2012-08,2012-08-16 08:20:52.173913088,,,2.922756,0.8065192608695652,,,,,,,,,,,,0.2235,1.0,2012Q3
SI,2012-09,2012-09-14 19:25:42.857142784,,,3.319502,0.7779918,,,,,,,,,,,,0.282,1.0,2012Q3
SI,2012-10,2012-10-15 15:39:07.826086912,,87.2796,2.677652,0.7707818260869566,,,,,,,,,,,,0.213,1.0,2012Q4
SI,2012-11,2012-11-16 01:05:27.272727296,,,2.361396,0.7796076818181817,,,,,,,,,,,,0.1452,1.0,2012Q4
SI,2012-12,2012-12-15 13:05:27.272727296,,,2.68595,0.7622833157894737,,,,,,,,,,,,0.1644,1.0,2012Q4
SI,2013-01,2013-01-16 00:00:00.000000000,,88.2269,2.38837,0.7526589090909092,,,,,,,,,,,,0.1542,1.0,2013Q1
SI,2013-02,2013-02-15 02:24:00.000000000,,,2.68595,0.74866095,,,,,,,,,,,,0.1403,1.0,2013Q1
SI,2013-03,2013-03-15 18:17:08.571428608,,,1.94274,0.77142205,,,,,,,,,,,,0.1622,1.0,2013Q1
SI,2013-04,2013-04-14 22:54:32.727272704,,87.7037,1.516684,0.7677355238095238,,,,,,,,,,,,0.2166,1.0,2013Q2
SI,2013-05,2013-05-16 08:20:52.173913088,,,1.20603,0.7703416818181819,,,,,,,,,,,,0.1606,1.0,2013Q2
SI,2013-06,2013-06-14 19:25:42.857142784,,,1.921132,0.75828555,,,,,,,,,,,,0.1608,1.0,2013Q2
SI,2013-07,2013-07-15 15:39:07.826086912,,82.5803,2.553626,0.7646089565217392,,,,,,,,,,,,0.117,0.0,2013Q3
SI,2013-08,2013-08-16 01:05:27.272727296,,,2.231237,0.7513548636363635,,,,,,,,,,,,0.0883,0.0,2013Q3
SI,2013-09,2013-09-14 14:10:54.545454592,,,1.405622,0.7492651904761904,,,,,,,,,,,,0.0886,0.0,2013Q3
SI,2013-10,2013-10-16 00:00:00.000000000,,82.5436,1.404213,0.7334458260869566,,,,,,,,,,,,0.1017,0.0,2013Q4
SI,2013-11,2013-11-15 18:17:08.571428608,,,1.203611,0.7411467619047619,,,,,,,,,,,,0.0686,0.0,2013Q4
SI,2013-12,2013-12-14 08:00:00.000000000,,,0.704225,0.7297589999999999,,,,,,,,,,,,0.0686,0.0,2013Q4
SI,2014-01,2014-01-16 08:20:52.173913088,,81.9629,0.811359,0.7347492727272728,,,,,,,,,,,,0.0627,0.0,2014Q1
SI,2014-02,2014-02-14 19:25:42.857142784,,,0.100604,0.7321773,,,,,,,,,,,,0.0606,0.0,2014Q1
SI,2014-03,2014-03-15 13:05:27.272727296,,,0.601805,0.7234735714285714,,,,,,,,,,,,0.0572,0.0,2014Q1
SI,2014-04,2014-04-14 21:36:00.000000000,,78.6246,0.398406,0.7239895,,,,,,,,,,,,0.0597,0.0,2014Q2
SI,2014-05,2014-05-16 01:05:27.272727296,,,0.695134,0.7282665714285714,,,,,,,,,,,,0.0553,0.0,2014Q2
SI,2014-06,2014-06-14 14:10:54.545454592,,,0.694444,0.7357122380952381,,,,,,,,,,,,0.0789,0.0,2014Q2
SI,2014-07,2014-07-16 00:00:00.000000000,,78.3409,0.0,0.7386276086956521,,,,,,,,,,,,0.1192,0.0,2014Q3
SI,2014-08,2014-08-15 18:17:08.571428608,,,-0.396825,0.7509996666666667,,,,,,,,,,,,0.0585,0.0,2014Q3
SI,2014-09,2014-09-14 22:54:32.727272704,,,-0.29703,0.7751977727272727,,,,,,,,,,,,0.0871,0.0,2014Q3
SI,2014-10,2014-10-16 08:20:52.173913088,,78.9995,-0.197824,0.7891212608695651,,,,,,,,,,,,0.0919,0.0,2014Q4
SI,2014-11,2014-11-14 19:25:42.857142784,,,-0.198216,0.8017919499999999,,,,,,,,,,,,0.063,0.0,2014Q4
SI,2014-12,2014-12-14 17:08:34.285714176,,,0.0999,0.8110054285714285,,,,,,,,,,,,0.1001,0.0,2014Q4
SI,2015-01,2015-01-16 01:05:27.272727296,,81.1308,-0.503018,0.8608645238095237,,,,,,,,,,,,0.1544,0.0,2015Q1
SI,2015-02,2015-02-13 20:34:17.142857216,,,-0.301508,0.8811063000000001,,,,,,,,,,,,0.0847,0.0,2015Q1
SI,2015-03,2015-03-15 07:18:15.652173824,,,-0.299103,0.9230215,,,,,,,,,,,,0.0756,0.0,2015Q1
SI,2015-04,2015-04-16 19:12:00.000000000,,81.9533,-0.694444,0.92789305,,,,,,,,,,,,0.0621,0.0,2015Q2
SI,2015-05,2015-05-15 18:17:08.571428608,,,-0.493097,0.897068,,,,,,,,,,,,0.0858,0.0,2015Q2
SI,2015-06,2015-06-14 22:54:32.727272704,,,-0.689655,0.8918703636363637,,,,,,,,,,,,0.1033,0.0,2015Q2
SI,2015-07,2015-07-16 08:20:52.173913088,,79.5114,-0.398406,0.9094919130434782,,,,,,,,,,,,0.0599,0.0,2015Q3
SI,2015-08,2015-08-15 13:05:27.272727296,,,-0.298805,0.8979781904761904,,,,,,,,,,,,0.0432,0.0,2015Q3
SI,2015-09,2015-09-15 07:38:10.909090816,,,-0.695134,0.8912071818181818,,,,,,,,,,,,0.0356,0.0,2015Q3
SI,2015-10,2015-10-16 01:05:27.272727296,,79.4873,-0.792864,0.8902204545454545,,,,,,,,,,,,0.0411,0.0,2015Q4
SI,2015-11,2015-11-14 14:10:54.545454592,,,-0.496524,0.9315773333333335,,,,,,,,,,,,0.0384,0.0,2015Q4
SI,2015-12,2015-12-15 14:10:54.545454592,,,-0.399202,0.9194510454545455,,,,,,,,,,,,0.0396,0.0,2015Q4
SI,2016-01,2016-01-15 18:17:08.571428608,,82.3838,-0.505561,0.9208603500000001,,,,,,,,,,,,0.0708,0.0,2016Q1
SI,2016-02,2016-02-14 05:42:51.428571392,,,-0.806452,0.9015999523809525,,,,,,,,,,,,0.0517,0.0,2016Q1
SI,2016-03,2016-03-15 00:00:00.000000000,,,-0.8,0.9011154761904763,,,,,,,,,,,,0.0621,0.0,2016Q1
SI,2016-04,2016-04-15 18:17:08.571428608,,82.5403,-0.599401,0.881914619047619,,,,,,,,,,,,0.0394,0.0,2016Q2
SI,2016-05,2016-05-15 07:18:15.652173824,,,-0.396432,0.8842038636363636,,,,,,,,,,,,0.1033,0.0,2016Q2
SI,2016-06,2016-06-15 16:21:49.090909184,,,0.198413,0.8906459090909091,,,,,,,,,,,,0.102,0.0,2016Q2
SI,2016-07,2016-07-15 18:17:08.571428608,,83.3332,0.2,0.9034835238095239,,,,,,,,,,,,0.1609,0.0,2016Q3
SI,2016-08,2016-08-15 15:39:07.826086912,,,0.0999,0.8919653043478261,,,,,,,,,,,,0.0451,,2016Q3
SI,2016-09,2016-09-16 01:05:27.272727296,,,0.2,0.8919065,,,,,,,,,,,,0.0383,,2016Q3
SI,2016-10,2016-10-15 13:05:27.272727296,,84.4828,0.599401,0.9070358095238095,,,,,,,,,,,,0.041,,2016Q4
SI,2016-11,2016-11-15 07:38:10.909090816,,,0.598802,0.9263262272727272,,,,,,,,,,,,0.1138,,2016Q4
SI,2016-12,2016-12-15 13:42:51.428571392,,,0.501002,0.948636380952381,,,,,,,,,,,,0.1694,,2016Q4
SI,2017-01,2017-01-15 07:18:15.652173824,,86.3389,1.321138,0.9422064545454546,,,,,,,,,,,,0.103,,2017Q1
SI,2017-02,2017-02-14 07:12:00.000000000,,,2.235772,0.9396635,,,,,,,,,,,,0.0903,,2017Q1
SI,2017-03,2017-03-16 08:20:52.173913088,,,1.814516,0.9360164347826087,,,,,,,,,,,,0.0597,,2017Q1
SI,2017-04,2017-04-14 17:41:03.157894656,,88.0959,1.809045,0.9327028333333334,,,,,,,,,,,,0.1509,,2017Q2
SI,2017-05,2017-05-15 15:39:07.826086912,,,1.492537,0.9045051363636364,,,,,,,,,,,,0.1036,,2017Q2
SI,2017-06,2017-06-16 01:05:27.272727296,,,0.990099,0.8905552272727273,,,,,,,,,,,,0.0773,,2017Q2
SI,2017-07,2017-07-15 13:05:27.272727296,,89.0816,0.998004,0.8688392380952381,,,,,,,,,,,,0.0813,,2017Q3
SI,2017-08,2017-08-16 00:00:00.000000000,,,1.197605,0.8470100434782609,,,,,,,,,,,,0.1078,,2017Q3
SI,2017-09,2017-09-15 18:17:08.571428608,,,1.397206,0.8393462857142857,,,,,,,,,,,,0.0684,,2017Q3
SI,2017-10,2017-10-15 07:18:15.652173824,,91.6396,0.993049,0.8506660454545454,,,,,,,,,,,,0.0553,,2017Q4
SI,2017-11,2017-11-15 16:21:49.090909184,,,1.190476,0.8520091818181819,,,,,,,,,,,,0.0573,,2017Q4
SI,2017-12,2017-12-14 17:41:03.157894656,,,1.694915,0.8448881052631578,,,,,,,,,,,,0.0391,,2017Q4
SI,2018-01,2018-01-15 15:39:07.826086912,,93.4178,1.504514,0.8198507727272727,,,,,,,,,,,,0.0444,,2018Q1
SI,2018-02,2018-02-14 16:48:00.000000000,,,1.292247,0.8098960500000001,,,,,,,,,,,,0.0371,,2018Q1
SI,2018-03,2018-03-15 09:08:34.285714176,,,1.148515,0.8106419523809524,,,,,,,,,,,,0.0271,,2018Q1
SI,2018-04,2018-04-15 04:34:17.142857216,,93.1618,1.53998,0.81462495,,,,,,,,,,,,0.031,,2018Q2
SI,2018-05,2018-05-16 00:00:00.000000000,,,2.029412,0.8466759545454546,,,,,,,,,,,,0.0355,,2018Q2
SI,2018-06,2018-06-15 18:17:08.571428608,,,2.029412,0.8563355714285714,,,,,,,,,,,,0.0243,,2018Q2
SI,2018-07,2018-07-15 07:18:15.652173824,,95.6131,1.897233,0.8557585454545454,,,,,,,,,,,,0.0278,,2018Q3
SI,2018-08,2018-08-16 08:20:52.173913088,,,1.775148,0.8659628260869566,,,,,,,,,,,,0.023,,2018Q3
SI,2018-09,2018-09-14 19:25:42.857142784,,,1.998031,0.8577629999999999,,,,,,,,,,,,0.0458,,2018Q3
SI,2018-10,2018-10-15 15:39:07.826086912,,97.3771,2.222222,0.870816347826087,,,,,,,,,,,,0.0258,,2018Q4
SI,2018-11,2018-11-16 01:05:27.272727296,,,2.019608,0.8797731818181819,,,,,,,,,,,,0.0165,,2018Q4
SI,2018-12,2018-12-14 13:12:00.000000000,,,1.431373,0.8784224736842106,,,,,,,,,,,,0.0285,,2018Q4
SI,2019-01,2019-01-16 00:00:00.000000000,,99.1932,1.106719,0.875952,,,,,,,,,,,,0.1051,,2019Q1
SI,2019-02,2019-02-15 02:24:00.000000000,,,1.187439,0.8809893499999999,,,,,,,,,,,,0.0494,,2019Q1
SI,2019-03,2019-03-15 18:17:08.571428608,,,1.634691,0.8847780952380953,,,,,,,,,,,,0.0553,,2019Q1
SI,2019-04,2019-04-14 09:36:00.000000000,,98.4513,1.730507,0.8898393500000001,,,,,,,,,,,,0.0498,,2019Q2
SI,2019-05,2019-05-16 08:20:52.173913088,,,1.431729,0.8940932272727273,,,,,,,,,,,,0.0503,,2019Q2
SI,2019-06,2019-06-14 19:25:42.857142784,,,1.787259,0.88550035,,,,,,,,,,,,0.0428,,2019Q2
SI,2019-07,2019-07-15 15:39:07.826086912,,100.365,1.997673,0.8914205652173913,,,,,,,,,,,,0.0618,,2019Q3
SI,2019-08,2019-08-16 01:05:27.272727296,,,2.296512,0.8988016363636363,,,,,,,,,,,,0.0419,,2019Q3
SI,2019-09,2019-09-14 14:10:54.545454592,,,1.67905,0.9087873809523809,,,,,,,,,,,,0.0337,,2019Q3
SI,2019-10,2019-10-16 00:00:00.000000000,,100.5263,1.423624,0.9048109565217392,,,,,,,,,,,,0.0306,,2019Q4
SI,2019-11,2019-11-15 18:17:08.571428608,,,1.403037,0.9049155238095239,,,,,,,,,,,,0.0485,,2019Q4
SI,2019-12,2019-12-14 08:00:00.000000000,,,1.826793,0.8998283,,,,,,,,,,,,0.0671,,2019Q4
SI,2020-01,2020-01-16 08:20:52.173913088,,102.3492,2.081704,0.9008945454545454,,,,,,,,,,,,0.1187,,2020Q1
SI,2020-02,2020-02-14 19:25:42.857142784,,,1.968771,0.9170685000000001,,,,,,,,,,,,0.1056,,2020Q1
SI,2020-03,2020-03-15 07:18:15.652173824,,,0.471925,0.9041836818181818,,,,,,,,,,,,0.2331,,2020Q1
SI,2020-04,2020-04-16 02:24:00.000000000,,104.5569,-1.223242,0.9206668,,,,,,,,,,,,0.2915,,2020Q2
SI,2020-05,2020-05-15 18:17:08.571428608,,,-1.231527,0.9173386499999999,,,,,,,,,,,,0.1899,,2020Q2
SI,2020-06,2020-06-14 22:54:32.727272704,,,-0.311526,0.8885535,,,,,,,,,,,,0.1708,,2020Q2
SI,2020-07,2020-07-16 08:20:52.173913088,,103.7354,0.285225,0.8725744347826087,,,,,,,,,,,,0.0736,,2020Q3
SI,2020-08,2020-08-15 13:05:27.272727296,,,-0.142086,0.8454645714285715,,,,,,,,,,,,0.1107,,2020Q3
SI,2020-09,2020-09-15 07:38:10.909090816,,,-0.341653,0.8480497727272727,,,,,,,,,,,,0.1031,,2020Q3
SI,2020-10,2020-10-16 01:05:27.272727296,,106.4747,-0.094841,0.8492566818181818,,,,,,,,,,,,0.0936,,2020Q4
SI,2020-11,2020-11-14 14:10:54.545454592,,,-0.928734,0.8447790476190475,,,,,,,,,,,,0.1323,,2020Q4
SI,2020-12,2020-12-15 14:10:54.545454592,,,-1.082107,0.8217411363636363,,,,,,,,,,,,0.054,,2020Q4
SI,2021-01,2021-01-15 18:17:08.571428608,,110.3742,-0.660603,0.82166455,,,,,,,,,,,,0.1359,,2021Q1
SI,2021-02,2021-02-13 12:00:00.000000000,,,-1.027202,0.82660965,,,,,,,,,,,,0.1079,,2021Q1
SI,2021-03,2021-03-15 15:39:07.826086912,,,0.086273,0.8404493043478262,,,,,,,,,,,,0.0572,,2021Q1
SI,2021-04,2021-04-17 07:12:00.000000000,,112.9715,2.070433,0.83484855,,,,,,,,,,,,0.0619,,2021Q2
SI,2021-05,2021-05-15 13:05:27.272727296,,,2.129292,0.8233531428571429,,,,,,,,,,,,0.0376,,2021Q2
SI,2021-06,2021-06-15 07:38:10.909090816,,,1.420455,0.8301665454545454,,,,,,,,,,,,0.0345,,2021Q2
SI,2021-07,2021-07-16 01:05:27.272727296,,114.6325,1.952977,0.8459022727272728,,,,,,,,,,,,0.0784,,2021Q3
SI,2021-08,2021-08-15 07:18:15.652173824,,,2.105862,0.8495076363636364,,,,,,,,,,,,0.0859,,2021Q3
SI,2021-09,2021-09-15 16:21:49.090909184,,,2.447386,0.8496305454545454,,,,,,,,,,,,0.1061,,2021Q3
SI,2021-10,2021-10-15 18:17:08.571428608,,118.3411,3.047275,0.8619651904761904,,,,,,,,,,,,0.0637,,2021Q4
SI,2021-11,2021-11-14 22:54:32.727272704,,,4.562847,0.8762355,,,,,,,,,,,,0.063,,2021Q4
SI,2021-12,2021-12-16 08:20:52.173913088,,,4.884368,0.8846633478260869,,,,,,,,,,,,0.0644,,2021Q4
SI,2022-01,2022-01-15 13:05:27.272727296,,121.8437,5.753662,0.8838708095238095,,,,,,,,,,,,0.1282,,2022Q1
SI,2022-02,2022-02-13 21:36:00.000000000,,,6.899865,0.88173295,,,,,,,,,,,,0.1315,,2022Q1
SI,2022-03,2022-03-16 00:00:00.000000000,,,5.363471,0.9075631739130435,,,,,,,,,,,,0.4173,,2022Q1
SI,2022-04,2022-04-15 16:25:15.789473792,,120.3181,6.947867,0.9244996842105264,,,,,,,,,,,,0.209,,2022Q2
SI,2022-05,2022-05-15 07:18:15.652173824,,,8.1142,0.9454002272727273,,,,,,,,,,,,0.2725,,2022Q2
SI,2022-06,2022-06-15 16:21:49.090909184,,,10.429505,0.9465572727272726,,,,,,,,,,,,0.2457,,2022Q2
SI,2022-07,2022-07-15 18:17:08.571428608,,119.308,11.037753,0.9825357142857143,,,,,,,,,,,,0.1345,,2022Q3
SI,2022-08,2022-08-15 15:39:07.826086912,,,10.962467,0.9874586521739132,,,,,,,,,,,,0.137,,2022Q3
SI,2022-09,2022-09-16 01:05:27.272727296,,,10.001859,1.009978090909091,,,,,,,,,,,,0.4622,,2022Q3
SI,2022-10,2022-10-15 13:05:27.272727296,,120.0008,9.847996,1.0178459523809524,,,,,,,,,,,,0.2415,,2022Q4
SI,2022-11,2022-11-15 07:38:10.909090816,,,10.02653,0.9807075454545454,,,,,,,,,,,,0.3097,,2022Q4
SI,2022-12,2022-12-15 13:42:51.428571392,,,10.256176,0.9444183809523808,,,,,,,,,,,,0.1953,,2022Q4
SI,2023-01,2023-01-15 07:18:15.652173824,,120.5968,10.033719,0.9286987272727273,,,,,,,,,,,,0.2818,,2023Q1
SI,2023-02,2023-02-14 07:12:00.000000000,,,9.277238,0.9333631,,,,,,,,,,,,0.1913,,2023Q1
SI,2023-03,2023-03-16 08:20:52.173913088,,,10.544496,0.9341694782608695,,,,,,,,,,,,0.1367,,2023Q1
SI,2023-04,2023-04-15 11:22:06.315789568,,119.3804,9.403527,0.9117877222222224,,,,,,,,,,,,0.2593,,2023Q2
SI,2023-05,2023-05-15 15:39:07.826086912,,,8.356498,0.9202743181818182,,,,,,,,,,,,0.1819,,2023Q2
SI,2023-06,2023-06-16 01:05:27.272727296,,,6.924833,0.9225964999999999,,,,,,,,,,,,0.2835,,2023Q2
SI,2023-07,2023-07-15 13:05:27.272727296,,118.3616,6.079893,0.9044251904761905,,,,,,,,,,,,0.2573,,2023Q3
SI,2023-08,2023-08-16 00:00:00.000000000,,,6.16209,0.9167172173913043,,,,,,,,,,,,0.3391,,2023Q3
SI,2023-09,2023-09-15 18:17:08.571428608,,,7.444651,0.9360422380952381,,,,,,,,,,,,0.1646,,2023Q3
SI,2023-10,2023-10-15 07:18:15.652173824,,,6.860114,0.9467557272727273,,,,,,,,,,,,0.102,,2023Q4
SI,2023-11,2023-11-15 16:21:49.090909184,,,4.872371,0.9253521818181819,,,,,,,,,,,,0.2197,,2023Q4
SI,2023-12,2023-12-14 17:41:03.157894656,,,4.165629,0.917264947368421,,,,,,,,,,,,0.2106,,2023Q4
SI,2024-01,2024-01-15 15:39:07.826086912,,,3.346033,0.9170131363636365,,,,,,,,,,,,0.2502,,2024Q1
SI,2024-02,2024-02-15 09:08:34.285714176,,,3.422178,0.9263939999999999,,,,,,,,,,,,0.1814,,2024Q1
SI,2024-03,2024-03-15 02:24:00.000000000,,,3.568785,0.9197906,,,,,,,,,,,,0.1234,,2024Q1
SI,2024-04,2024-04-14 22:54:32.727272704,,,3.046014,0.9322096666666666,,,,,,,,,,,,0.142,,2024Q2
SI,2024-05,2024-05-17 01:05:27.272727296,,,,0.9248989545454546,,,,,,,,,,,,,,2024Q2
SI,2024-06,2024-06-04 12:00:00.000000000,,,,0.92072675,,,,,,,,,,,,,,2024Q2
SK,1964-03,1964-03-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1964Q1
SK,1964-04,1964-04-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1964Q2
SK,1964-05,1964-05-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1964Q2
SK,1964-06,1964-06-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1964Q2
SK,1964-07,1964-07-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1964Q3
SK,1964-08,1964-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1964Q3
SK,1964-09,1964-09-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1964Q3
SK,1964-10,1964-10-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1964Q4
SK,1964-11,1964-11-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1964Q4
